cid,character,route_kind,frame,x,y,z,cumulative_x,cumulative_y,cumulative_z,back_distance,source_channel,root_decode_confidence
002,Seong Mi-na,unresolved,9,0.011000000522471964,0.0,0.5190000246511772,0.011000000522471964,0.0,0.5190000246511772,0.5190000246511772,0x14,high
002,Seong Mi-na,unresolved,10,0.018000000854954123,0.0,0.5870000278810039,0.018000000854954123,0.0,0.5870000278810039,0.5870000278810039,0x14,high
002,Seong Mi-na,unresolved,11,0.028000001329928637,0.0,0.6530000310158357,0.028000001329928637,0.0,0.6530000310158357,0.6530000310158357,0x14,high
002,Seong Mi-na,unresolved,12,0.03800000180490315,0.0,0.7130000338656828,0.03800000180490315,0.0,0.7130000338656828,0.7130000338656828,0x14,high
002,Seong Mi-na,unresolved,13,0.05100000242237002,0.0,0.7670000364305452,0.05100000242237002,0.0,0.7670000364305452,0.7670000364305452,0x14,high
002,Seong Mi-na,unresolved,14,0.06600000313483179,0.0,0.8150000387104228,0.06600000313483179,0.0,0.8150000387104228,0.8150000387104228,0x14,high
002,Seong Mi-na,unresolved,15,0.08400000398978591,0.0,0.8650000410852954,0.08400000398978591,0.0,0.8650000410852954,0.8650000410852954,0x14,high
002,Seong Mi-na,unresolved,16,0.10300000489223748,0.0,0.9180000436026603,0.10300000489223748,0.0,0.9180000436026603,0.9180000436026603,0x14,high
002,Seong Mi-na,unresolved,17,0.1250000059371814,0.0,0.9670000459300354,0.1250000059371814,0.0,0.9670000459300354,0.9670000459300354,0x14,high
002,Seong Mi-na,unresolved,18,0.14900000707712024,0.0,1.017000048304908,0.14900000707712024,0.0,1.017000048304908,1.017000048304908,0x14,high
002,Seong Mi-na,unresolved,19,0.17500000831205398,0.0,1.0650000505847856,0.17500000831205398,0.0,1.0650000505847856,1.0650000505847856,0x14,high
002,Seong Mi-na,unresolved,20,0.20400000968948007,0.0,1.1110000527696684,0.20400000968948007,0.0,1.1110000527696684,1.1110000527696684,0x14,high
002,Seong Mi-na,unresolved,21,0.23500001116190106,0.0,1.1540000548120588,0.23500001116190106,0.0,1.1540000548120588,1.1540000548120588,0x14,high
002,Seong Mi-na,unresolved,22,0.2670000126818195,0.0,1.201000057044439,0.2670000126818195,0.0,1.201000057044439,1.201000057044439,0x14,high
002,Seong Mi-na,unresolved,23,0.3020000143442303,0.0,1.254000059561804,0.3020000143442303,0.0,1.254000059561804,1.254000059561804,0x14,high
002,Seong Mi-na,unresolved,24,0.3410000161966309,0.0,1.3090000621741638,0.3410000161966309,0.0,1.3090000621741638,1.3090000621741638,0x14,high
002,Seong Mi-na,unresolved,25,0.38500001828651875,0.0,1.3480000640265644,0.38500001828651875,0.0,1.3480000640265644,1.3480000640265644,0x14,high
002,Seong Mi-na,unresolved,26,0.4350000206613913,0.0,1.378000065451488,0.4350000206613913,0.0,1.378000065451488,1.378000065451488,0x14,high
002,Seong Mi-na,unresolved,27,0.483000022941269,0.0,1.405000066733919,0.483000022941269,0.0,1.405000066733919,1.405000066733919,0x14,high
002,Seong Mi-na,unresolved,28,0.5180000246036798,0.0,1.4230000675888732,0.5180000246036798,0.0,1.4230000675888732,1.4230000675888732,0x14,high
002,Seong Mi-na,unresolved,29,0.5320000252686441,0.0,1.4440000685863197,0.5320000252686441,0.0,1.4440000685863197,1.4440000685863197,0x14,high
002,Seong Mi-na,unresolved,30,0.5190000246511772,0.0,1.4750000700587407,0.5190000246511772,0.0,1.4750000700587407,1.4750000700587407,0x14,high
002,Seong Mi-na,unresolved,31,0.4890000232262537,0.0,1.5250000724336132,0.4890000232262537,0.0,1.5250000724336132,1.5250000724336132,0x14,high
002,Seong Mi-na,unresolved,32,0.45700002170633525,0.0,1.5700000745709985,0.45700002170633525,0.0,1.5700000745709985,1.5700000745709985,0x14,high
002,Seong Mi-na,unresolved,33,0.4350000206613913,0.0,1.6250000771833584,0.4350000206613913,0.0,1.6250000771833584,1.6250000771833584,0x14,high
002,Seong Mi-na,unresolved,34,0.42400002013891935,0.0,1.655000078608282,0.42400002013891935,0.0,1.655000078608282,1.655000078608282,0x14,high
002,Seong Mi-na,unresolved,35,0.41400001966394484,0.0,1.6740000795107335,0.41400001966394484,0.0,1.6740000795107335,1.6740000795107335,0x14,high
002,Seong Mi-na,unresolved,36,0.4040000191889703,0.0,1.6810000798432156,0.4040000191889703,0.0,1.6810000798432156,1.6810000798432156,0x14,high
002,Seong Mi-na,unresolved,37,0.39500001876149327,0.0,1.6880000801756978,0.39500001876149327,0.0,1.6880000801756978,1.6880000801756978,0x14,high
002,Seong Mi-na,unresolved,38,0.3860000183340162,0.0,1.693000080413185,0.3860000183340162,0.0,1.693000080413185,1.693000080413185,0x14,high
002,Seong Mi-na,unresolved,39,0.3780000179540366,0.0,1.6970000806031749,0.3780000179540366,0.0,1.6970000806031749,1.6970000806031749,0x14,high
002,Seong Mi-na,unresolved,40,0.370000017574057,0.0,1.7000000807456672,0.370000017574057,0.0,1.7000000807456672,1.7000000807456672,0x14,high
002,Seong Mi-na,unresolved,41,0.3630000172415748,0.0,1.7010000807931647,0.3630000172415748,0.0,1.7010000807931647,1.7010000807931647,0x14,high
002,Seong Mi-na,unresolved,42,0.3570000169565901,0.0,1.7010000807931647,0.3570000169565901,0.0,1.7010000807931647,1.7010000807931647,0x14,high
002,Seong Mi-na,unresolved,43,0.35200001671910286,0.0,1.7020000808406621,0.35200001671910286,0.0,1.7020000808406621,1.7020000808406621,0x14,high
002,Seong Mi-na,unresolved,44,0.34800001652911305,0.0,1.7030000808881596,0.34800001652911305,0.0,1.7030000808881596,1.7030000808881596,0x14,high
002,Seong Mi-na,unresolved,45,0.3470000164816156,0.0,1.7020000808406621,0.3470000164816156,0.0,1.7020000808406621,1.7020000808406621,0x14,high
002,Seong Mi-na,unresolved,46,0.34800001652911305,0.0,1.6990000806981698,0.34800001652911305,0.0,1.6990000806981698,1.6990000806981698,0x14,high
002,Seong Mi-na,unresolved,47,0.35000001662410796,0.0,1.69500008050818,0.35000001662410796,0.0,1.69500008050818,1.69500008050818,0x14,high
002,Seong Mi-na,unresolved,48,0.35200001671910286,0.0,1.6880000801756978,0.35200001671910286,0.0,1.6880000801756978,1.6880000801756978,0x14,high
002,Seong Mi-na,unresolved,49,0.3550000168615952,0.0,1.6800000797957182,0.3550000168615952,0.0,1.6800000797957182,1.6800000797957182,0x14,high
002,Seong Mi-na,unresolved,50,0.35800001700408757,0.0,1.6710000793682411,0.35800001700408757,0.0,1.6710000793682411,1.6710000793682411,0x14,high
002,Seong Mi-na,unresolved,51,0.3620000171940774,0.0,1.6610000788932666,0.3620000171940774,0.0,1.6610000788932666,1.6610000788932666,0x14,high
002,Seong Mi-na,unresolved,52,0.36700001743156463,0.0,1.6500000783707947,0.36700001743156463,0.0,1.6500000783707947,1.6500000783707947,0x14,high
002,Seong Mi-na,unresolved,53,0.3720000176690519,0.0,1.6380000778008252,0.3720000176690519,0.0,1.6380000778008252,1.6380000778008252,0x14,high
002,Seong Mi-na,unresolved,54,0.37700001790653914,0.0,1.6250000771833584,0.37700001790653914,0.0,1.6250000771833584,1.6250000771833584,0x14,high
002,Seong Mi-na,unresolved,55,0.38300001819152385,0.0,1.6120000765658915,0.38300001819152385,0.0,1.6120000765658915,1.6120000765658915,0x14,high
002,Seong Mi-na,unresolved,56,0.3880000184290111,0.0,1.5970000758534297,0.3880000184290111,0.0,1.5970000758534297,1.5970000758534297,0x14,high
002,Seong Mi-na,unresolved,57,0.3940000187139958,0.0,1.582000075140968,0.3940000187139958,0.0,1.582000075140968,1.582000075140968,0x14,high
002,Seong Mi-na,unresolved,58,0.401000019046478,0.0,1.5670000744285062,0.401000019046478,0.0,1.5670000744285062,1.5670000744285062,0x14,high
002,Seong Mi-na,unresolved,59,0.4070000193314627,0.0,1.5520000737160444,0.4070000193314627,0.0,1.5520000737160444,1.5520000737160444,0x14,high
002,Seong Mi-na,unresolved,60,0.4130000196164474,0.0,1.5370000730035827,0.4130000196164474,0.0,1.5370000730035827,1.5370000730035827,0x14,high
002,Seong Mi-na,unresolved,61,0.4190000199014321,0.0,1.5220000722911209,0.4190000199014321,0.0,1.5220000722911209,1.5220000722911209,0x14,high
002,Seong Mi-na,unresolved,62,0.42600002023391426,0.0,1.5070000715786591,0.42600002023391426,0.0,1.5070000715786591,1.5070000715786591,0x14,high
002,Seong Mi-na,unresolved,63,0.43200002051889896,0.0,1.4930000709136948,0.43200002051889896,0.0,1.4930000709136948,1.4930000709136948,0x14,high
002,Seong Mi-na,unresolved,64,0.43800002080388367,0.0,1.4790000702487305,0.43800002080388367,0.0,1.4790000702487305,1.4790000702487305,0x14,high
002,Seong Mi-na,unresolved,65,0.44300002104137093,0.0,1.4650000695837662,0.44300002104137093,0.0,1.4650000695837662,1.4650000695837662,0x14,high
002,Seong Mi-na,unresolved,66,0.44900002132635564,0.0,1.4530000690137967,0.44900002132635564,0.0,1.4530000690137967,1.4530000690137967,0x14,high
002,Seong Mi-na,unresolved,67,0.4540000215638429,0.0,1.4410000684438273,0.4540000215638429,0.0,1.4410000684438273,1.4410000684438273,0x14,high
002,Seong Mi-na,unresolved,68,0.45900002180133015,0.0,1.4300000679213554,0.45900002180133015,0.0,1.4300000679213554,1.4300000679213554,0x14,high
002,Seong Mi-na,unresolved,69,0.46300002199131995,0.0,1.4190000673988834,0.46300002199131995,0.0,1.4190000673988834,1.4190000673988834,0x14,high
002,Seong Mi-na,unresolved,70,0.4660000221338123,0.0,1.4100000669714063,0.4660000221338123,0.0,1.4100000669714063,1.4100000669714063,0x14,high
002,Seong Mi-na,unresolved,71,0.4700000223238021,0.0,1.4030000666389242,0.4700000223238021,0.0,1.4030000666389242,1.4030000666389242,0x14,high
002,Seong Mi-na,unresolved,72,0.472000022418797,0.0,1.3970000663539395,0.472000022418797,0.0,1.3970000663539395,1.3970000663539395,0x14,high
002,Seong Mi-na,unresolved,73,0.4740000225137919,0.0,1.3930000661639497,0.4740000225137919,0.0,1.3930000661639497,1.3930000661639497,0x14,high
002,Seong Mi-na,unresolved,74,0.47500002256128937,0.0,1.3890000659739599,0.47500002256128937,0.0,1.3890000659739599,1.3890000659739599,0x14,high
002,Seong Mi-na,unresolved,75,0.4760000226087868,0.0,1.3890000659739599,0.4760000226087868,0.0,1.3890000659739599,1.3890000659739599,0x14,high
003,Taki,unresolved,0,0.0390000018524006,0.0,0.003000000142492354,0.0390000018524006,0.0,0.003000000142492354,0.003000000142492354,0x14,high
003,Taki,unresolved,1,0.0390000018524006,0.0,0.012000000569969416,0.0390000018524006,0.0,0.012000000569969416,0.012000000569969416,0x14,high
003,Taki,unresolved,2,0.0390000018524006,0.0,0.03600000170990825,0.0390000018524006,0.0,0.03600000170990825,0.03600000170990825,0x14,high
003,Taki,unresolved,3,0.0390000018524006,0.0,0.07000000332482159,0.0390000018524006,0.0,0.07000000332482159,0.07000000332482159,0x14,high
003,Taki,unresolved,4,0.0390000018524006,0.0,0.1110000052722171,0.0390000018524006,0.0,0.1110000052722171,0.1110000052722171,0x14,high
003,Taki,unresolved,5,0.0390000018524006,0.0,0.1520000072196126,0.0390000018524006,0.0,0.1520000072196126,0.1520000072196126,0x14,high
003,Taki,unresolved,6,0.0390000018524006,0.0,0.1910000090720132,0.0390000018524006,0.0,0.1910000090720132,0.1910000090720132,0x14,high
003,Taki,unresolved,7,0.0390000018524006,0.0,0.22500001068692654,0.0390000018524006,0.0,0.22500001068692654,0.22500001068692654,0x14,high
003,Taki,unresolved,8,0.0390000018524006,0.0,0.25800001225434244,0.0390000018524006,0.0,0.25800001225434244,0.25800001225434244,0x14,high
003,Taki,unresolved,9,0.04000000189989805,0.0,0.29300001391675323,0.04000000189989805,0.0,0.29300001391675323,0.29300001391675323,0x14,high
003,Taki,unresolved,10,0.041000001947395504,0.0,0.33000001567415893,0.041000001947395504,0.0,0.33000001567415893,0.33000001567415893,0x14,high
003,Taki,unresolved,11,0.042000001994892955,0.0,0.37100001762155443,0.042000001994892955,0.0,0.37100001762155443,0.37100001762155443,0x14,high
003,Taki,unresolved,12,0.04400000208988786,0.0,0.4150000197114423,0.04400000208988786,0.0,0.4150000197114423,0.4150000197114423,0x14,high
003,Taki,unresolved,13,0.04600000218488276,0.0,0.4620000219438225,0.04600000218488276,0.0,0.4620000219438225,0.4620000219438225,0x14,high
003,Taki,unresolved,14,0.049000002327375114,0.0,0.51400002441369,0.049000002327375114,0.0,0.51400002441369,0.51400002441369,0x14,high
003,Taki,unresolved,15,0.05200000246986747,0.0,0.5710000271210447,0.05200000246986747,0.0,0.5710000271210447,0.5710000271210447,0x14,high
003,Taki,unresolved,16,0.05600000265985727,0.0,0.6350000301608816,0.05600000265985727,0.0,0.6350000301608816,0.6350000301608816,0x14,high
003,Taki,unresolved,17,0.06000000284984708,0.0,0.7050000334857032,0.06000000284984708,0.0,0.7050000334857032,0.7050000334857032,0x14,high
003,Taki,unresolved,18,0.06600000313483179,0.0,0.7830000371905044,0.06600000313483179,0.0,0.7830000371905044,0.7830000371905044,0x14,high
003,Taki,unresolved,19,0.07100000337231904,0.0,0.8700000413227826,0.07100000337231904,0.0,0.8700000413227826,0.8700000413227826,0x14,high
003,Taki,unresolved,20,0.0760000036098063,0.0,0.9680000459775329,0.0760000036098063,0.0,0.9680000459775329,0.9680000459775329,0x14,high
003,Taki,unresolved,21,0.08200000389479101,0.0,1.110000052722171,0.08200000389479101,0.0,1.110000052722171,1.110000052722171,0x14,high
003,Taki,unresolved,22,0.08600000408478081,0.0,1.2930000614142045,0.08600000408478081,0.0,1.2930000614142045,1.2930000614142045,0x14,high
003,Taki,unresolved,23,0.08900000422727317,0.0,1.4710000698687509,0.08900000422727317,0.0,1.4710000698687509,1.4710000698687509,0x14,high
003,Taki,unresolved,24,0.09200000436976552,0.0,1.5950000757584348,0.09200000436976552,0.0,1.5950000757584348,1.5950000757584348,0x14,high
003,Taki,unresolved,25,0.09300000441726297,0.0,1.6720000794157386,0.09300000441726297,0.0,1.6720000794157386,1.6720000794157386,0x14,high
003,Taki,unresolved,26,0.08400000398978591,0.0,1.737000082503073,0.08400000398978591,0.0,1.737000082503073,1.737000082503073,0x14,high
003,Taki,unresolved,27,0.06500000308733433,0.0,1.7910000850679353,0.06500000308733433,0.0,1.7910000850679353,1.7910000850679353,0x14,high
003,Taki,unresolved,28,0.04500000213738531,0.0,1.8360000872053206,0.04500000213738531,0.0,1.8360000872053206,1.8360000872053206,0x14,high
003,Taki,unresolved,29,0.0370000017574057,0.0,1.9050000904826447,0.0370000017574057,0.0,1.9050000904826447,1.9050000904826447,0x14,high
003,Taki,unresolved,30,0.026000001234933734,0.0,1.932000091765076,0.026000001234933734,0.0,1.932000091765076,1.932000091765076,0x14,high
003,Taki,unresolved,31,0.00800000037997961,0.0,1.9760000938549638,0.00800000037997961,0.0,1.9760000938549638,1.9760000938549638,0x14,high
003,Taki,unresolved,32,0.0,0.0,1.9950000947574154,0.0,0.0,1.9950000947574154,1.9950000947574154,0x14,high
003,Taki,unresolved,33,-0.006000000284984708,0.0,2.012000095564872,-0.006000000284984708,0.0,2.012000095564872,2.012000095564872,0x14,high
003,Taki,unresolved,34,-0.014000000664964318,0.0,2.0280000963248312,-0.014000000664964318,0.0,2.0280000963248312,2.0280000963248312,0x14,high
003,Taki,unresolved,35,-0.020000000949949026,0.0,2.0420000969897956,-0.020000000949949026,0.0,2.0420000969897956,2.0420000969897956,0x14,high
003,Taki,unresolved,36,-0.026000001234933734,0.0,2.0550000976072624,-0.026000001234933734,0.0,2.0550000976072624,2.0550000976072624,0x14,high
003,Taki,unresolved,37,-0.03100000147242099,0.0,2.0660000981297344,-0.03100000147242099,0.0,2.0660000981297344,2.0660000981297344,0x14,high
003,Taki,unresolved,38,-0.03600000170990825,0.0,2.0750000985572115,-0.03600000170990825,0.0,2.0750000985572115,2.0750000985572115,0x14,high
003,Taki,unresolved,39,-0.04000000189989805,0.0,2.083000098937191,-0.04000000189989805,0.0,2.083000098937191,2.083000098937191,0x14,high
003,Taki,unresolved,40,-0.043000002042390406,0.0,2.0900000992696732,-0.043000002042390406,0.0,2.0900000992696732,2.0900000992696732,0x14,high
003,Taki,unresolved,41,-0.04600000218488276,0.0,2.0950000995071605,-0.04600000218488276,0.0,2.0950000995071605,2.0950000995071605,0x14,high
003,Taki,unresolved,42,-0.04800000227987766,0.0,2.0990000996971503,-0.04800000227987766,0.0,2.0990000996971503,2.0990000996971503,0x14,high
003,Taki,unresolved,43,-0.050000002374872565,0.0,2.101000099792145,-0.050000002374872565,0.0,2.101000099792145,2.101000099792145,0x14,high
003,Taki,unresolved,44,-0.050000002374872565,0.0,2.10300009988714,-0.050000002374872565,0.0,2.10300009988714,2.10300009988714,0x14,high
003,Taki,unresolved,45,-0.05100000242237002,0.0,2.1040000999346375,-0.05100000242237002,0.0,2.1040000999346375,2.1040000999346375,0x14,high
003,Taki,unresolved,46,-0.05100000242237002,0.0,2.1040000999346375,-0.05100000242237002,0.0,2.1040000999346375,2.1040000999346375,0x14,high
003,Taki,unresolved,47,-0.05200000246986747,0.0,2.1040000999346375,-0.05200000246986747,0.0,2.1040000999346375,2.1040000999346375,0x14,high
003,Taki,unresolved,48,-0.05300000251736492,0.0,2.105000099982135,-0.05300000251736492,0.0,2.105000099982135,2.105000099982135,0x14,high
003,Taki,unresolved,49,-0.05300000251736492,0.0,2.10700010007713,-0.05300000251736492,0.0,2.10700010007713,2.10700010007713,0x14,high
003,Taki,unresolved,50,-0.05400000256486237,0.0,2.109000100172125,-0.05400000256486237,0.0,2.109000100172125,2.109000100172125,0x14,high
003,Taki,unresolved,51,-0.05300000251736492,0.0,2.1110001002671197,-0.05300000251736492,0.0,2.1110001002671197,2.1110001002671197,0x14,high
003,Taki,unresolved,52,-0.05300000251736492,0.0,2.114000100409612,-0.05300000251736492,0.0,2.114000100409612,2.114000100409612,0x14,high
003,Taki,unresolved,53,-0.05200000246986747,0.0,2.118000100599602,-0.05200000246986747,0.0,2.118000100599602,2.118000100599602,0x14,high
003,Taki,unresolved,54,-0.05200000246986747,0.0,2.1220001007895917,-0.05200000246986747,0.0,2.1220001007895917,2.1220001007895917,0x14,high
003,Taki,unresolved,55,-0.050000002374872565,0.0,2.127000101027079,-0.050000002374872565,0.0,2.127000101027079,2.127000101027079,0x14,high
003,Taki,unresolved,56,-0.04800000227987766,0.0,2.132000101264566,-0.04800000227987766,0.0,2.132000101264566,2.132000101264566,0x14,high
003,Taki,unresolved,57,-0.04600000218488276,0.0,2.138000101549551,-0.04600000218488276,0.0,2.138000101549551,2.138000101549551,0x14,high
003,Taki,unresolved,58,-0.043000002042390406,0.0,2.145000101882033,-0.043000002042390406,0.0,2.145000101882033,2.145000101882033,0x14,high
003,Taki,unresolved,59,-0.04000000189989805,0.0,2.152000102214515,-0.04000000189989805,0.0,2.152000102214515,2.152000102214515,0x14,high
003,Taki,unresolved,60,-0.03600000170990825,0.0,2.160000102594495,-0.03600000170990825,0.0,2.160000102594495,2.160000102594495,0x14,high
003,Taki,unresolved,61,-0.03100000147242099,0.0,2.169000103021972,-0.03100000147242099,0.0,2.169000103021972,2.169000103021972,0x14,high
003,Taki,unresolved,62,-0.025000001187436283,0.0,2.1790001034969464,-0.025000001187436283,0.0,2.1790001034969464,2.1790001034969464,0x14,high
003,Taki,unresolved,63,-0.019000000902451575,0.0,2.1900001040194184,-0.019000000902451575,0.0,2.1900001040194184,2.1900001040194184,0x14,high
003,Taki,unresolved,64,-0.013000000617466867,0.0,2.200000104494393,-0.013000000617466867,0.0,2.200000104494393,2.200000104494393,0x14,high
003,Taki,unresolved,65,-0.007000000332482159,0.0,2.2100001049693674,-0.007000000332482159,0.0,2.2100001049693674,2.2100001049693674,0x14,high
003,Taki,unresolved,66,-0.0010000000474974513,0.0,2.2210001054918393,-0.0010000000474974513,0.0,2.2210001054918393,2.2210001054918393,0x14,high
003,Taki,unresolved,67,0.004000000189989805,0.0,2.2320001060143113,0.004000000189989805,0.0,2.2320001060143113,2.2320001060143113,0x14,high
003,Taki,unresolved,68,0.012000000569969416,0.0,2.2440001065842807,0.012000000569969416,0.0,2.2440001065842807,2.2440001065842807,0x14,high
003,Taki,unresolved,69,0.020000000949949026,0.0,2.25600010715425,0.020000000949949026,0.0,2.25600010715425,2.25600010715425,0x14,high
